FECHA|CASOS|MUERTES|COUNTRY
29/03/2020|4|2|Ghana
30/03/2020|11|0|Ghana
31/03/2020|0|0|Ghana
01/04/2020|0|0|Ghana
02/04/2020|43|0|Ghana
03/04/2020|9|0|Ghana
04/04/2020|1|0|Ghana
05/04/2020|9|0|Ghana
06/04/2020|0|0|Ghana
07/04/2020|73|0|Ghana
08/04/2020|0|0|Ghana
09/04/2020|26|1|Ghana
10/04/2020|65|0|Ghana
11/04/2020|0|0|Ghana
12/04/2020|30|2|Ghana
13/04/2020|158|0|Ghana
14/04/2020|0|0|Ghana
20/03/2020|10|0|Gibraltar
21/03/2020|0|0|Gibraltar
22/03/2020|0|0|Gibraltar
23/03/2020|5|0|Gibraltar
24/03/2020|0|0|Gibraltar
25/03/2020|0|0|Gibraltar
26/03/2020|11|0|Gibraltar
27/03/2020|9|0|Gibraltar
28/03/2020|20|0|Gibraltar
29/03/2020|1|0|Gibraltar
30/03/2020|9|0|Gibraltar
31/03/2020|4|0|Gibraltar
01/04/2020|0|0|Gibraltar
02/04/2020|0|0|Gibraltar
03/04/2020|19|0|Gibraltar
04/04/2020|7|0|Gibraltar
05/04/2020|3|0|Gibraltar
06/04/2020|5|0|Gibraltar
07/04/2020|6|0|Gibraltar
08/04/2020|4|0|Gibraltar
09/04/2020|7|0|Gibraltar
10/04/2020|3|0|Gibraltar
11/04/2020|4|0|Gibraltar
12/04/2020|2|0|Gibraltar
13/04/2020|0|4|Gibraltar
14/04/2020|0|0|Gibraltar
27/02/2020|1|0|Greece
28/02/2020|2|0|Greece
29/02/2020|1|0|Greece
01/03/2020|3|0|Greece
02/03/2020|0|0|Greece
05/03/2020|3|0|Greece
06/03/2020|22|0|Greece
07/03/2020|13|0|Greece
08/03/2020|21|0|Greece
09/03/2020|7|0|Greece
10/03/2020|11|0|Greece
11/03/2020|6|0|Greece
12/03/2020|9|1|Greece
13/03/2020|34|0|Greece
14/03/2020|57|0|Greece
15/03/2020|38|2|Greece
16/03/2020|103|1|Greece
17/03/2020|21|0|Greece
18/03/2020|35|1|Greece
19/03/2020|31|0|Greece
20/03/2020|46|0|Greece
21/03/2020|31|3|Greece
22/03/2020|35|5|Greece
23/03/2020|94|2|Greece
24/03/2020|71|2|Greece
25/03/2020|48|3|Greece
26/03/2020|78|2|Greece
27/03/2020|71|4|Greece
28/03/2020|74|2|Greece
29/03/2020|95|4|Greece
30/03/2020|95|6|Greece
31/03/2020|56|5|Greece
01/04/2020|102|6|Greece
02/04/2020|61|1|Greece
03/04/2020|139|3|Greece
04/04/2020|99|6|Greece
05/04/2020|60|9|Greece
06/04/2020|62|5|Greece
07/04/2020|20|6|Greece
08/04/2020|77|2|Greece
09/04/2020|52|2|Greece
10/04/2020|71|3|Greece
11/04/2020|56|4|Greece
12/04/2020|70|3|Greece
13/04/2020|33|5|Greece
14/04/2020|31|1|Greece
20/03/2020|2|0|Greenland
21/03/2020|0|0|Greenland
22/03/2020|0|0|Greenland
23/03/2020|0|0|Greenland
24/03/2020|2|0|Greenland
25/03/2020|0|0|Greenland
26/03/2020|1|0|Greenland
27/03/2020|1|0|Greenland
28/03/2020|3|0|Greenland
29/03/2020|1|0|Greenland
30/03/2020|0|0|Greenland
31/03/2020|0|0|Greenland
01/04/2020|0|0|Greenland
02/04/2020|0|0|Greenland
03/04/2020|0|0|Greenland
04/04/2020|0|0|Greenland
05/04/2020|0|0|Greenland
06/04/2020|1|0|Greenland
07/04/2020|0|0|Greenland
08/04/2020|0|0|Greenland
09/04/2020|0|0|Greenland
10/04/2020|0|0|Greenland
11/04/2020|0|0|Greenland
12/04/2020|0|0|Greenland
13/04/2020|0|0|Greenland
14/04/2020|0|0|Greenland
23/03/2020|1|0|Grenada
24/03/2020|0|0|Grenada
25/03/2020|0|0|Grenada
26/03/2020|0|0|Grenada
27/03/2020|6|0|Grenada
28/03/2020|0|0|Grenada
29/03/2020|2|0|Grenada
30/03/2020|0|0|Grenada
31/03/2020|0|0|Grenada
01/04/2020|0|0|Grenada
02/04/2020|1|0|Grenada
03/04/2020|0|0|Grenada
04/04/2020|2|0|Grenada
05/04/2020|0|0|Grenada
06/04/2020|0|0|Grenada
07/04/2020|0|0|Grenada
08/04/2020|0|0|Grenada
09/04/2020|0|0|Grenada
10/04/2020|0|0|Grenada
11/04/2020|2|0|Grenada
12/04/2020|0|0|Grenada
13/04/2020|0|0|Grenada
14/04/2020|0|0|Grenada
19/03/2020|3|0|Guam
20/03/2020|9|0|Guam
21/03/2020|2|0|Guam
22/03/2020|1|1|Guam
23/03/2020|12|0|Guam
24/03/2020|2|0|Guam
25/03/2020|3|0|Guam
26/03/2020|5|0|Guam
27/03/2020|12|0|Guam
28/03/2020|2|0|Guam
29/03/2020|4|0|Guam
30/03/2020|1|0|Guam
31/03/2020|4|0|Guam
01/04/2020|9|2|Guam
02/04/2020|8|0|Guam
03/04/2020|5|0|Guam
04/04/2020|5|1|Guam
05/04/2020|6|0|Guam
06/04/2020|17|0|Guam
07/04/2020|2|0|Guam
08/04/2020|9|0|Guam
09/04/2020|4|0|Guam
10/04/2020|3|0|Guam
11/04/2020|2|0|Guam
12/04/2020|3|1|Guam
13/04/2020|0|0|Guam
14/04/2020|1|0|Guam
15/03/2020|1|0|Guatemala
16/03/2020|0|1|Guatemala
17/03/2020|5|0|Guatemala
18/03/2020|0|0|Guatemala
19/03/2020|2|0|Guatemala
20/03/2020|1|0|Guatemala
21/03/2020|4|0|Guatemala
22/03/2020|4|0|Guatemala
23/03/2020|2|0|Guatemala
24/03/2020|1|0|Guatemala
25/03/2020|1|0|Guatemala
26/03/2020|3|0|Guatemala
27/03/2020|1|0|Guatemala
28/03/2020|7|0|Guatemala
29/03/2020|2|0|Guatemala
30/03/2020|2|0|Guatemala
31/03/2020|0|0|Guatemala
01/04/2020|2|0|Guatemala
02/04/2020|8|0|Guatemala
03/04/2020|1|0|Guatemala
04/04/2020|3|0|Guatemala
05/04/2020|11|1|Guatemala
06/04/2020|9|1|Guatemala
07/04/2020|4|0|Guatemala
08/04/2020|6|0|Guatemala
09/04/2020|7|0|Guatemala
10/04/2020|39|0|Guatemala
11/04/2020|11|0|Guatemala
12/04/2020|16|0|Guatemala
13/04/2020|3|2|Guatemala
14/04/2020|11|0|Guatemala
20/03/2020|1|0|Guernsey
21/03/2020|0|0|Guernsey
22/03/2020|0|0|Guernsey
23/03/2020|16|0|Guernsey
24/03/2020|3|0|Guernsey
25/03/2020|3|0|Guernsey
26/03/2020|7|0|Guernsey
27/03/2020|4|0|Guernsey
28/03/2020|2|0|Guernsey
29/03/2020|3|0|Guernsey
30/03/2020|6|0|Guernsey
31/03/2020|0|0|Guernsey
01/04/2020|15|0|Guernsey
02/04/2020|18|0|Guernsey
03/04/2020|13|0|Guernsey
04/04/2020|23|2|Guernsey
05/04/2020|22|0|Guernsey
06/04/2020|18|1|Guernsey
07/04/2020|11|1|Guernsey
08/04/2020|1|0|Guernsey
09/04/2020|15|1|Guernsey
10/04/2020|10|0|Guernsey
11/04/2020|9|1|Guernsey
12/04/2020|9|0|Guernsey
13/04/2020|9|0|Guernsey
14/04/2020|1|0|Guernsey
14/03/2020|1|0|Guinea
15/03/2020|0|0|Guinea
17/03/2020|0|0|Guinea
18/03/2020|0|0|Guinea
19/03/2020|0|0|Guinea
20/03/2020|0|0|Guinea
21/03/2020|1|0|Guinea
22/03/2020|0|0|Guinea
23/03/2020|0|0|Guinea
24/03/2020|0|0|Guinea
25/03/2020|2|0|Guinea
26/03/2020|0|0|Guinea
27/03/2020|1|0|Guinea
28/03/2020|0|0|Guinea
29/03/2020|3|0|Guinea
30/03/2020|0|0|Guinea
31/03/2020|8|0|Guinea
01/04/2020|0|0|Guinea
02/04/2020|14|0|Guinea
03/04/2020|22|0|Guinea
04/04/2020|0|0|Guinea
05/04/2020|59|0|Guinea
06/04/2020|10|0|Guinea
07/04/2020|7|0|Guinea
08/04/2020|16|0|Guinea
09/04/2020|20|0|Guinea
10/04/2020|30|0|Guinea
11/04/2020|18|0|Guinea
12/04/2020|38|0|Guinea
13/04/2020|0|0|Guinea
14/04/2020|69|0|Guinea
27/03/2020|2|0|Guinea_Bissau
28/03/2020|0|0|Guinea_Bissau
29/03/2020|0|0|Guinea_Bissau
30/03/2020|0|0|Guinea_Bissau
31/03/2020|0|0|Guinea_Bissau
01/04/2020|6|0|Guinea_Bissau
02/04/2020|1|0|Guinea_Bissau
03/04/2020|0|0|Guinea_Bissau
04/04/2020|6|0|Guinea_Bissau
05/04/2020|3|0|Guinea_Bissau
06/04/2020|0|0|Guinea_Bissau
07/04/2020|15|0|Guinea_Bissau
08/04/2020|0|0|Guinea_Bissau
09/04/2020|0|0|Guinea_Bissau
10/04/2020|2|0|Guinea_Bissau
11/04/2020|0|0|Guinea_Bissau
12/04/2020|3|0|Guinea_Bissau
13/04/2020|1|0|Guinea_Bissau
14/04/2020|0|0|Guinea_Bissau
13/03/2020|1|1|Guyana
16/03/2020|3|0|Guyana
17/03/2020|0|0|Guyana
18/03/2020|0|0|Guyana
19/03/2020|1|0|Guyana
20/03/2020|0|0|Guyana
21/03/2020|0|0|Guyana
22/03/2020|0|0|Guyana
23/03/2020|0|0|Guyana
24/03/2020|0|0|Guyana
25/03/2020|0|0|Guyana
26/03/2020|0|0|Guyana
27/03/2020|0|0|Guyana
28/03/2020|0|0|Guyana
29/03/2020|3|0|Guyana
30/03/2020|0|0|Guyana
31/03/2020|0|0|Guyana
01/04/2020|4|1|Guyana
02/04/2020|7|2|Guyana
03/04/2020|0|0|Guyana
04/04/2020|4|0|Guyana
05/04/2020|1|0|Guyana
06/04/2020|5|0|Guyana
07/04/2020|2|1|Guyana
08/04/2020|2|0|Guyana
09/04/2020|4|1|Guyana
10/04/2020|0|0|Guyana
11/04/2020|3|0|Guyana
12/04/2020|5|0|Guyana
13/04/2020|0|0|Guyana
14/04/2020|2|0|Guyana
20/03/2020|2|0|Haiti
21/03/2020|0|0|Haiti
22/03/2020|0|0|Haiti
23/03/2020|0|0|Haiti
24/03/2020|3|0|Haiti
25/03/2020|2|0|Haiti
26/03/2020|1|0|Haiti
27/03/2020|0|0|Haiti
28/03/2020|0|0|Haiti
29/03/2020|0|0|Haiti
30/03/2020|7|0|Haiti
31/03/2020|0|0|Haiti
01/04/2020|0|0|Haiti
02/04/2020|1|0|Haiti
03/04/2020|2|0|Haiti
04/04/2020|0|0|Haiti
05/04/2020|3|0|Haiti
06/04/2020|0|0|Haiti
07/04/2020|3|1|Haiti
08/04/2020|1|0|Haiti
09/04/2020|2|0|Haiti
10/04/2020|3|1|Haiti
11/04/2020|1|0|Haiti
12/04/2020|2|0|Haiti
13/04/2020|0|1|Haiti
14/04/2020|7|0|Haiti
07/03/2020|1|0|Holy_See
16/03/2020|0|0|Holy_See
17/03/2020|0|0|Holy_See
18/03/2020|0|0|Holy_See
19/03/2020|0|0|Holy_See
20/03/2020|0|0|Holy_See
21/03/2020|0|0|Holy_See
22/03/2020|0|0|Holy_See
23/03/2020|0|0|Holy_See
24/03/2020|0|0|Holy_See
25/03/2020|0|0|Holy_See
26/03/2020|0|0|Holy_See
27/03/2020|4|0|Holy_See
28/03/2020|0|0|Holy_See
29/03/2020|1|0|Holy_See
30/03/2020|0|0|Holy_See
31/03/2020|0|0|Holy_See
01/04/2020|0|0|Holy_See
02/04/2020|0|0|Holy_See
03/04/2020|0|0|Holy_See
04/04/2020|1|0|Holy_See
05/04/2020|0|0|Holy_See
06/04/2020|0|0|Holy_See
07/04/2020|0|0|Holy_See
08/04/2020|0|0|Holy_See
09/04/2020|1|0|Holy_See
10/04/2020|0|0|Holy_See
11/04/2020|0|0|Holy_See
12/04/2020|0|0|Holy_See
13/04/2020|0|0|Holy_See
14/04/2020|0|0|Holy_See
12/03/2020|2|0|Honduras
14/03/2020|1|0|Honduras
16/03/2020|3|0|Honduras
17/03/2020|2|0|Honduras
18/03/2020|1|0|Honduras
19/03/2020|3|0|Honduras
20/03/2020|12|0|Honduras
21/03/2020|0|0|Honduras
22/03/2020|2|0|Honduras
23/03/2020|1|0|Honduras
24/03/2020|3|0|Honduras
25/03/2020|6|0|Honduras
26/03/2020|16|0|Honduras
27/03/2020|15|1|Honduras
28/03/2020|28|0|Honduras
29/03/2020|15|1|Honduras
30/03/2020|29|1|Honduras
31/03/2020|2|4|Honduras
01/04/2020|31|3|Honduras
02/04/2020|47|4|Honduras
03/04/2020|3|1|Honduras
04/04/2020|42|0|Honduras
05/04/2020|4|7|Honduras
06/04/2020|30|0|Honduras
07/04/2020|7|0|Honduras
08/04/2020|7|0|Honduras
09/04/2020|31|1|Honduras
10/04/2020|39|0|Honduras
11/04/2020|10|1|Honduras
12/04/2020|1|1|Honduras
13/04/2020|4|0|Honduras
14/04/2020|10|1|Honduras
05/03/2020|2|0|Hungary
07/03/2020|2|0|Hungary
08/03/2020|3|0|Hungary
09/03/2020|1|0|Hungary
10/03/2020|1|0|Hungary
11/03/2020|3|0|Hungary
12/03/2020|1|0|Hungary
13/03/2020|3|0|Hungary
14/03/2020|9|0|Hungary
15/03/2020|6|0|Hungary
16/03/2020|8|1|Hungary
17/03/2020|11|0|Hungary
18/03/2020|0|0|Hungary
19/03/2020|23|0|Hungary
20/03/2020|12|0|Hungary
21/03/2020|18|3|Hungary
22/03/2020|28|0|Hungary
23/03/2020|36|3|Hungary
24/03/2020|20|1|Hungary
25/03/2020|39|2|Hungary
26/03/2020|35|0|Hungary
27/03/2020|39|0|Hungary
28/03/2020|43|1|Hungary
29/03/2020|65|2|Hungary
30/03/2020|39|2|Hungary
31/03/2020|45|1|Hungary
01/04/2020|33|4|Hungary
02/04/2020|60|1|Hungary
03/04/2020|38|5|Hungary
04/04/2020|55|6|Hungary
05/04/2020|55|2|Hungary
06/04/2020|11|4|Hungary
07/04/2020|73|9|Hungary
08/04/2020|78|11|Hungary
09/04/2020|85|8|Hungary
10/04/2020|210|11|Hungary
11/04/2020|120|8|Hungary
12/04/2020|100|14|Hungary
13/04/2020|48|10|Hungary
14/04/2020|54|13|Hungary
29/02/2020|1|0|Iceland
01/03/2020|0|0|Iceland
02/03/2020|2|0|Iceland
03/03/2020|3|0|Iceland
04/03/2020|10|0|Iceland
05/03/2020|10|0|Iceland
06/03/2020|9|0|Iceland
07/03/2020|8|0|Iceland
08/03/2020|10|0|Iceland
09/03/2020|2|0|Iceland
10/03/2020|10|0|Iceland
11/03/2020|5|0|Iceland
12/03/2020|15|0|Iceland
13/03/2020|32|0|Iceland
14/03/2020|0|0|Iceland
15/03/2020|21|0|Iceland
16/03/2020|40|0|Iceland
17/03/2020|21|0|Iceland
18/03/2020|48|0|Iceland
19/03/2020|3|0|Iceland
20/03/2020|80|1|Iceland
21/03/2020|79|0|Iceland
22/03/2020|64|0|Iceland
23/03/2020|95|0|Iceland
24/03/2020|20|1|Iceland
25/03/2020|60|0|Iceland
26/03/2020|89|0|Iceland
27/03/2020|65|0|Iceland
28/03/2020|88|0|Iceland
29/03/2020|73|0|Iceland
30/03/2020|57|0|Iceland
31/03/2020|66|0|Iceland
01/04/2020|49|0|Iceland
02/04/2020|85|0|Iceland
03/04/2020|99|2|Iceland
04/04/2020|45|0|Iceland
05/04/2020|53|0|Iceland
06/04/2020|69|0|Iceland
07/04/2020|76|2|Iceland
08/04/2020|24|0|Iceland
09/04/2020|30|0|Iceland
10/04/2020|32|0|Iceland
11/04/2020|27|1|Iceland
12/04/2020|14|1|Iceland
13/04/2020|12|0|Iceland
14/04/2020|10|0|Iceland
30/01/2020|1|0|India
31/01/2020|0|0|India
01/02/2020|0|0|India
02/02/2020|1|0|India
03/02/2020|0|0|India
04/02/2020|1|0|India
05/02/2020|0|0|India
06/02/2020|0|0|India
07/02/2020|0|0|India
08/02/2020|0|0|India
09/02/2020|0|0|India
10/02/2020|0|0|India
11/02/2020|0|0|India
12/02/2020|0|0|India
13/02/2020|0|0|India
14/02/2020|0|0|India
15/02/2020|0|0|India
16/02/2020|0|0|India
17/02/2020|0|0|India
18/02/2020|0|0|India
19/02/2020|0|0|India
20/02/2020|0|0|India
21/02/2020|0|0|India
22/02/2020|0|0|India
23/02/2020|0|0|India
24/02/2020|0|0|India
25/02/2020|0|0|India
26/02/2020|0|0|India
27/02/2020|0|0|India
28/02/2020|0|0|India
29/02/2020|0|0|India
01/03/2020|0|0|India
02/03/2020|0|0|India
03/03/2020|2|0|India
04/03/2020|1|0|India
05/03/2020|22|0|India
06/03/2020|1|0|India
07/03/2020|2|0|India
08/03/2020|3|0|India
10/03/2020|10|0|India
11/03/2020|6|0|India
12/03/2020|23|0|India
13/03/2020|2|1|India
14/03/2020|8|1|India
15/03/2020|7|0|India
16/03/2020|3|0|India
17/03/2020|32|1|India
18/03/2020|12|0|India
19/03/2020|28|0|India
20/03/2020|26|1|India
21/03/2020|40|0|India
22/03/2020|89|0|India
23/03/2020|119|3|India
24/03/2020|53|2|India
25/03/2020|70|0|India
26/03/2020|87|4|India
27/03/2020|75|4|India
28/03/2020|149|2|India
29/03/2020|106|6|India
30/03/2020|92|4|India
31/03/2020|180|3|India
01/04/2020|146|3|India
02/04/2020|568|15|India
03/04/2020|336|6|India
04/04/2020|601|12|India
05/04/2020|472|9|India
06/04/2020|693|32|India
07/04/2020|354|5|India
08/04/2020|773|35|India
09/04/2020|540|17|India
10/04/2020|678|33|India
11/04/2020|1035|40|India
12/04/2020|909|34|India
13/04/2020|796|35|India
14/04/2020|1211|31|India
02/03/2020|2|0|Indonesia
07/03/2020|2|0|Indonesia
09/03/2020|2|0|Indonesia
11/03/2020|13|0|Indonesia
12/03/2020|15|1|Indonesia
14/03/2020|35|3|Indonesia
15/03/2020|27|0|Indonesia
16/03/2020|21|1|Indonesia
17/03/2020|17|0|Indonesia
18/03/2020|38|0|Indonesia
19/03/2020|0|0|Indonesia
20/03/2020|55|14|Indonesia
21/03/2020|82|6|Indonesia
22/03/2020|141|13|Indonesia
23/03/2020|64|10|Indonesia
24/03/2020|65|1|Indonesia
25/03/2020|107|6|Indonesia
26/03/2020|104|3|Indonesia
27/03/2020|103|20|Indonesia
28/03/2020|153|9|Indonesia
29/03/2020|109|15|Indonesia
30/03/2020|130|12|Indonesia
31/03/2020|129|8|Indonesia
01/04/2020|114|14|Indonesia
02/04/2020|149|21|Indonesia
03/04/2020|113|13|Indonesia
04/04/2020|196|11|Indonesia
05/04/2020|106|10|Indonesia
06/04/2020|181|7|Indonesia
07/04/2020|218|11|Indonesia
08/04/2020|247|12|Indonesia
09/04/2020|218|19|Indonesia
10/04/2020|337|40|Indonesia
11/04/2020|219|26|Indonesia
12/04/2020|330|21|Indonesia
13/04/2020|399|46|Indonesia
14/04/2020|316|26|Indonesia
20/02/2020|2|2|Iran
21/02/2020|3|0|Iran
22/02/2020|13|2|Iran
23/02/2020|10|1|Iran
24/02/2020|15|3|Iran
25/02/2020|18|4|Iran
26/02/2020|34|3|Iran
27/02/2020|44|4|Iran
28/02/2020|106|7|Iran
29/02/2020|143|8|Iran
01/03/2020|205|9|Iran
02/03/2020|385|11|Iran
03/03/2020|523|12|Iran
04/03/2020|835|11|Iran
05/03/2020|586|15|Iran
06/03/2020|591|15|Iran
07/03/2020|1234|17|Iran
08/03/2020|1076|21|Iran
09/03/2020|743|49|Iran
10/03/2020|595|43|Iran
11/03/2020|881|54|Iran
12/03/2020|958|63|Iran
13/03/2020|1075|75|Iran
14/03/2020|1289|85|Iran
15/03/2020|1365|97|Iran
16/03/2020|1209|113|Iran
17/03/2020|1053|129|Iran
18/03/2020|1178|135|Iran
19/03/2020|1192|147|Iran
20/03/2020|1046|149|Iran
21/03/2020|1237|149|Iran
22/03/2020|966|123|Iran
23/03/2020|1028|129|Iran
24/03/2020|1411|127|Iran
25/03/2020|1762|122|Iran
26/03/2020|2206|143|Iran
27/03/2020|2389|157|Iran
28/03/2020|2926|144|Iran
29/03/2020|3076|139|Iran
30/03/2020|2901|123|Iran
31/03/2020|3186|117|Iran
01/04/2020|3111|141|Iran
02/04/2020|2987|138|Iran
03/04/2020|2875|124|Iran
04/04/2020|0|0|Iran
05/04/2020|5275|292|Iran
06/04/2020|2483|151|Iran
07/04/2020|2274|136|Iran
08/04/2020|2089|133|Iran
09/04/2020|1997|121|Iran
10/04/2020|1634|117|Iran
11/04/2020|1972|122|Iran
12/04/2020|1837|125|Iran
13/04/2020|1657|117|Iran
14/04/2020|1617|111|Iran
25/02/2020|1|0|Iraq
26/02/2020|4|0|Iraq
27/02/2020|0|0|Iraq
28/02/2020|1|0|Iraq
29/02/2020|1|0|Iraq
01/03/2020|6|0|Iraq
02/03/2020|6|0|Iraq
03/03/2020|2|0|Iraq
04/03/2020|5|0|Iraq
05/03/2020|5|0|Iraq
06/03/2020|7|2|Iraq
08/03/2020|16|0|Iraq
09/03/2020|7|4|Iraq
11/03/2020|0|0|Iraq
12/03/2020|9|2|Iraq
13/03/2020|4|0|Iraq
14/03/2020|11|1|Iraq
15/03/2020|0|0|Iraq
16/03/2020|39|0|Iraq
17/03/2020|0|0|Iraq
18/03/2020|30|2|Iraq
19/03/2020|10|1|Iraq
20/03/2020|13|0|Iraq
21/03/2020|16|2|Iraq
22/03/2020|21|3|Iraq
23/03/2020|19|3|Iraq
24/03/2020|33|3|Iraq
25/03/2020|50|4|Iraq
26/03/2020|30|2|Iraq
27/03/2020|36|7|Iraq
28/03/2020|76|4|Iraq
29/03/2020|48|2|Iraq
30/03/2020|41|0|Iraq
31/03/2020|83|4|Iraq
01/04/2020|64|4|Iraq
02/04/2020|0|0|Iraq
03/04/2020|78|4|Iraq
04/04/2020|0|0|Iraq
05/04/2020|106|2|Iraq
06/04/2020|83|5|Iraq
07/04/2020|70|3|Iraq
08/04/2020|0|0|Iraq
09/04/2020|171|5|Iraq
10/04/2020|30|0|Iraq
11/04/2020|47|1|Iraq
12/04/2020|39|2|Iraq
13/04/2020|34|4|Iraq
14/04/2020|26|2|Iraq
01/03/2020|1|0|Ireland
02/03/2020|0|0|Ireland
04/03/2020|1|0|Ireland
05/03/2020|4|0|Ireland
06/03/2020|7|0|Ireland
07/03/2020|5|0|Ireland
08/03/2020|1|0|Ireland
09/03/2020|2|0|Ireland
11/03/2020|14|0|Ireland
12/03/2020|8|1|Ireland
13/03/2020|27|0|Ireland
14/03/2020|21|0|Ireland
15/03/2020|38|1|Ireland
16/03/2020|40|0|Ireland
17/03/2020|54|0|Ireland
18/03/2020|69|0|Ireland
19/03/2020|74|0|Ireland
20/03/2020|191|1|Ireland
21/03/2020|126|0|Ireland
22/03/2020|102|0|Ireland
23/03/2020|121|1|Ireland
24/03/2020|219|2|Ireland
25/03/2020|204|1|Ireland
26/03/2020|235|2|Ireland
27/03/2020|255|10|Ireland
28/03/2020|302|3|Ireland
29/03/2020|294|14|Ireland
30/03/2020|200|10|Ireland
31/03/2020|295|8|Ireland
01/04/2020|325|17|Ireland
02/04/2020|212|14|Ireland
03/04/2020|402|13|Ireland
04/04/2020|424|22|Ireland
05/04/2020|331|17|Ireland
06/04/2020|507|21|Ireland
07/04/2020|253|16|Ireland
08/04/2020|345|36|Ireland
09/04/2020|515|25|Ireland
10/04/2020|1169|28|Ireland
11/04/2020|696|24|Ireland
12/04/2020|839|33|Ireland
13/04/2020|727|14|Ireland
14/04/2020|992|31|Ireland
21/03/2020|1|0|Isle_of_Man
22/03/2020|1|0|Isle_of_Man
23/03/2020|0|0|Isle_of_Man
24/03/2020|11|0|Isle_of_Man
25/03/2020|10|0|Isle_of_Man
26/03/2020|0|0|Isle_of_Man
27/03/2020|3|0|Isle_of_Man
28/03/2020|3|0|Isle_of_Man
29/03/2020|3|0|Isle_of_Man
30/03/2020|10|0|Isle_of_Man
31/03/2020|0|0|Isle_of_Man
01/04/2020|10|0|Isle_of_Man
02/04/2020|13|0|Isle_of_Man
03/04/2020|6|1|Isle_of_Man
04/04/2020|43|0|Isle_of_Man
05/04/2020|12|0|Isle_of_Man
06/04/2020|1|0|Isle_of_Man
07/04/2020|12|0|Isle_of_Man
08/04/2020|11|0|Isle_of_Man
09/04/2020|8|0|Isle_of_Man
10/04/2020|32|0|Isle_of_Man
11/04/2020|11|0|Isle_of_Man
12/04/2020|25|0|Isle_of_Man
13/04/2020|2|1|Isle_of_Man
14/04/2020|14|0|Isle_of_Man
22/02/2020|1|0|Israel
23/02/2020|0|0|Israel
24/02/2020|1|0|Israel
25/02/2020|0|0|Israel
26/02/2020|0|0|Israel
27/02/2020|0|0|Israel
28/02/2020|1|0|Israel
29/02/2020|4|0|Israel
01/03/2020|0|0|Israel
02/03/2020|3|0|Israel
05/03/2020|5|0|Israel
06/03/2020|2|0|Israel
07/03/2020|2|0|Israel
08/03/2020|6|0|Israel
09/03/2020|14|0|Israel
11/03/2020|31|0|Israel
12/03/2020|12|0|Israel
13/03/2020|14|0|Israel
14/03/2020|20|0|Israel
15/03/2020|62|0|Israel
16/03/2020|72|0|Israel
17/03/2020|10|0|Israel
18/03/2020|167|0|Israel
19/03/2020|6|0|Israel
20/03/2020|244|0|Israel
21/03/2020|35|1|Israel
22/03/2020|171|0|Israel
23/03/2020|188|0|Israel
24/03/2020|371|0|Israel
25/03/2020|488|2|Israel
26/03/2020|439|2|Israel
27/03/2020|297|3|Israel
28/03/2020|369|2|Israel
29/03/2020|584|2|Israel
30/03/2020|628|3|Israel
31/03/2020|226|2|Israel
01/04/2020|443|3|Israel
02/04/2020|675|1|Israel
03/04/2020|661|13|Israel
04/04/2020|1176|5|Israel
05/04/2020|590|7|Israel
06/04/2020|412|3|Israel
07/04/2020|474|8|Israel
08/04/2020|344|8|Israel
09/04/2020|156|6|Israel
10/04/2020|564|15|Israel
11/04/2020|440|9|Israel
12/04/2020|335|6|Israel
13/04/2020|402|2|Israel
14/04/2020|441|13|Israel
31/01/2020|3|0|Italy
01/02/2020|0|0|Italy
02/02/2020|0|0|Italy
03/02/2020|0|0|Italy
04/02/2020|0|0|Italy
05/02/2020|0|0|Italy
06/02/2020|0|0|Italy
07/02/2020|0|0|Italy
08/02/2020|0|0|Italy
09/02/2020|0|0|Italy
10/02/2020|0|0|Italy
11/02/2020|0|0|Italy
12/02/2020|0|0|Italy
13/02/2020|0|0|Italy
14/02/2020|0|0|Italy
15/02/2020|0|0|Italy
16/02/2020|0|0|Italy
17/02/2020|0|0|Italy
18/02/2020|0|0|Italy
19/02/2020|0|0|Italy
20/02/2020|0|0|Italy
21/02/2020|0|0|Italy
22/02/2020|14|0|Italy
23/02/2020|62|2|Italy
24/02/2020|53|0|Italy
25/02/2020|97|4|Italy
26/02/2020|93|5|Italy
27/02/2020|78|1|Italy
28/02/2020|250|5|Italy
29/02/2020|238|4|Italy
01/03/2020|240|8|Italy
02/03/2020|561|6|Italy
03/03/2020|347|17|Italy
04/03/2020|466|28|Italy
05/03/2020|587|27|Italy
06/03/2020|769|41|Italy
07/03/2020|778|49|Italy
08/03/2020|1247|36|Italy
09/03/2020|1492|133|Italy
10/03/2020|1797|98|Italy
11/03/2020|977|167|Italy
12/03/2020|2313|196|Italy
13/03/2020|2651|189|Italy
14/03/2020|2547|252|Italy
15/03/2020|3497|173|Italy
16/03/2020|2823|370|Italy
17/03/2020|4000|347|Italy
18/03/2020|3526|347|Italy
19/03/2020|4207|473|Italy
20/03/2020|5322|429|Italy
21/03/2020|5986|625|Italy
22/03/2020|6557|795|Italy
23/03/2020|5560|649|Italy
24/03/2020|4789|601|Italy
25/03/2020|5249|743|Italy
26/03/2020|5210|685|Italy
27/03/2020|6153|660|Italy
28/03/2020|5959|971|Italy
29/03/2020|5974|887|Italy
30/03/2020|5217|758|Italy
31/03/2020|4050|810|Italy
01/04/2020|4053|839|Italy
02/04/2020|4782|727|Italy
03/04/2020|4668|760|Italy
